Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,
O07688,30-04-2023,C1425,64,Male,South,USA,Clothing,Jacket,24.61,1.00,0.03,23.87,4.57,Debit Card,
O07689,21-05-2023,C1080,27,Female,East,Germany,Office Supplies,Notebook,176.11,5.00,0.19,713.25,244.83,Credit Card,
O07690,12-01-2024,C0863,19,Female,South,Canada,Clothing,Shoes,155.68,3.00,0.19,378.30,45.20,Debit Card,
O07691,02-03-2024,C1899,42,Female,North,Canada,Electronics,Laptop,620.36,4.00,0.05,2357.37,778.20,PayPal,
O07692,29-11-2023,C0298,24,Male,South,USA,Clothing,Jacket,411.15,2.00,0.03,797.63,135.09,PayPal,
O07693,29-01-2023,C0550,38,Female,East,Germany,Office Supplies,Printer Paper,833.79,2.00,0.11,1484.15,191.89,Debit Card,
O07694,15-06-2023,C1322,55,Male,West,USA,Electronics,Headphones,803.72,4.00,0.12,2829.09,598.81,PayPal,
O07695,14-06-2024,C0508,24,Male,North,Canada,Electronics,Smartphone,200.35,5.00,0.18,821.44,250.72,Debit Card,
O07696,04-02-2024,C0597,58,Female,North,Australia,Electronics,Headphones,332.28,5.00,0.19,1345.73,291.68,Cash,
O07697,06-01-2023,C1134,64,Male,West,Canada,Clothing,Shoes,416.61,1.00,0.07,387.45,58.26,Debit Card,
O07698,22-12-2023,C0785,27,Male,North,UK,Clothing,T-Shirt,963.13,3.00,0.14,2484.88,331.28,Credit Card,
O07699,19-01-2024,C1092,48,Female,North,Australia,Electronics,Smartphone,745.53,1.00,0.07,693.34,107.92,PayPal,
O07700,23-04-2024,C1361,23,Female,North,Canada,Clothing,Jeans,208.42,2.00,0.11,370.99,56.40,Debit Card,
O07701,19-03-2024,C2000,31,Female,East,India,Office Supplies,Pen Set,702.23,5.00,0.10,3160.04,472.15,Debit Card,
O07702,13-01-2024,C0917,31,Male,East,USA,Clothing,Jeans,256.82,5.00,0.27,937.39,95.68,Debit Card,
O07703,07-03-2024,C0696,56,Male,West,Germany,Clothing,T-Shirt,834.07,2.00,0.25,1251.11,187.90,Credit Card,
O07704,27-02-2023,C0203,44,Male,North,Germany,Office Supplies,Pen Set,674.72,2.00,0.00,1349.44,443.14,Credit Card,
O07705,13-07-2023,C1773,29,Male,North,USA,Electronics,Laptop,873.32,5.00,0.26,3231.28,559.63,Debit Card,
O07706,17-01-2024,C0892,62,Female,West,Australia,Clothing,Shoes,703.63,1.00,0.07,654.38,72.45,Cash,
O07707,27-05-2023,C1880,19,Female,North,USA,Furniture,Chair,282.89,4.00,0.19,916.56,273.37,Credit Card,
O07708,02-02-2024,C1535,35,Male,North,UK,Furniture,Desk,403.25,1.00,0.05,383.09,68.87,Cash,
O07709,23-06-2024,C1743,25,Male,North,UK,Clothing,Jeans,494.01,4.00,0.25,1482.03,384.79,Debit Card,
O07710,24-05-2023,C0800,20,Female,North,India,Furniture,Sofa,319.40,4.00,0.08,1175.39,204.64,Debit Card,
O07711,20-08-2023,C0129,30,Female,South,Canada,Office Supplies,Pen Set,237.29,1.00,0.13,206.44,69.94,Cash,
O07712,14-01-2024,C0437,37,Female,East,Germany,Clothing,Shoes,304.26,2.00,0.06,572.01,59.34,PayPal,
O07713,11-11-2023,C1422,23,Male,North,UK,Clothing,Jeans,525.09,2.00,0.10,945.16,245.38,PayPal,
O07714,08-02-2024,C1894,22,Male,West,USA,Electronics,Tablet,59.04,2.00,0.12,103.91,21.48,Credit Card,
O07715,20-05-2023,C0455,40,Female,North,USA,Electronics,Smartphone,204.21,4.00,0.27,596.29,165.62,PayPal,
O07716,10-01-2023,C0809,29,Male,West,USA,Office Supplies,Stapler,805.30,5.00,0.10,3623.85,631.21,Credit Card,
O07717,16-02-2024,C1942,41,Female,East,Australia,Office Supplies,Stapler,357.30,3.00,0.28,771.77,100.67,Cash,
O07718,13-02-2023,C1373,46,Male,West,UK,Electronics,Tablet,413.87,2.00,0.18,678.75,140.48,Cash,
O07719,05-01-2024,C0556,59,Male,North,India,Electronics,Headphones,742.90,3.00,0.17,1849.82,549.66,Credit Card,
O07720,12-01-2023,C0293,48,Male,East,Canada,Furniture,Cabinet,829.51,3.00,0.03,2413.87,525.74,PayPal,
O07721,25-10-2023,C1256,35,Male,North,UK,Office Supplies,Notebook,416.18,1.00,0.14,357.91,86.25,Credit Card,
O07722,13-04-2023,C1635,19,Male,North,USA,Furniture,Chair,652.69,1.00,0.05,620.06,174.76,Debit Card,
O07723,02-02-2023,C0293,62,Male,East,Germany,Furniture,Desk,305.22,5.00,0.17,1266.66,236.31,Credit Card,
O07724,09-12-2023,C0563,22,Male,North,Germany,Clothing,Shoes,784.56,2.00,0.01,1553.43,176.16,Debit Card,
O07725,31-05-2023,C1359,31,Male,West,USA,Furniture,Chair,32.43,1.00,0.23,24.97,4.43,Cash,
O07726,30-01-2024,C1409,25,Male,West,UK,Electronics,Laptop,930.23,4.00,0.17,3088.36,675.44,Cash,
O07727,14-03-2023,C1980,44,Male,West,Germany,Furniture,Desk,278.29,4.00,0.14,957.32,163.05,Cash,
O07728,02-12-2023,C0073,28,Female,North,Australia,Clothing,Shoes,116.96,4.00,0.02,458.48,142.15,PayPal,
O07729,04-04-2024,C0141,49,Female,North,Australia,Furniture,Cabinet,903.21,5.00,0.25,3387.04,999.89,Cash,
O07730,20-04-2024,C1707,36,Female,East,Canada,Office Supplies,Pen Set,447.28,4.00,0.20,1431.30,288.21,Credit Card,
O07731,06-05-2023,C0981,56,Female,South,Canada,Electronics,Laptop,491.21,2.00,0.19,795.76,122.95,Debit Card,
O07732,08-10-2023,C0037,60,Male,East,Canada,Office Supplies,Pen Set,414.79,5.00,0.01,2053.21,620.05,Debit Card,
O07733,12-04-2024,C0486,26,Male,North,Australia,Office Supplies,Pen Set,479.73,3.00,0.05,1367.23,356.17,PayPal,
O07734,08-09-2023,C1662,38,Female,East,Canada,Electronics,Headphones,507.78,3.00,0.02,1492.87,198.64,Debit Card,
O07735,15-02-2023,C1699,39,Female,West,India,Furniture,Cabinet,768.12,2.00,0.09,1397.98,271.00,Debit Card,
O07736,19-10-2023,C1452,43,Female,East,UK,Office Supplies,Pen Set,178.96,2.00,0.03,347.18,98.11,Debit Card,
O07737,08-01-2023,C1744,35,Male,North,Australia,Clothing,T-Shirt,171.22,5.00,0.08,787.61,182.85,Debit Card,
O07738,04-12-2023,C1625,19,Female,East,UK,Office Supplies,Printer Paper,59.29,3.00,0.05,168.98,18.48,Debit Card,
O07739,07-01-2023,C0410,44,Male,South,Germany,Furniture,Cabinet,229.74,5.00,0.07,1068.29,357.59,PayPal,
O07740,10-07-2023,C0604,52,Male,South,USA,Electronics,Tablet,277.33,1.00,0.07,257.92,82.06,Cash,
O07741,09-05-2023,C1673,28,Male,North,Canada,Clothing,T-Shirt,854.96,1.00,0.01,846.41,288.27,Credit Card,
O07742,14-05-2024,C0801,39,Female,East,USA,Electronics,Tablet,47.15,1.00,0.18,38.66,11.06,Credit Card,
O07743,30-04-2023,C1524,47,Male,West,Canada,Furniture,Chair,850.51,5.00,0.10,3827.30,666.60,Cash,
O07744,26-02-2024,C1344,50,Female,West,Germany,Office Supplies,Printer Paper,867.34,1.00,0.21,685.20,218.62,Debit Card,
O07745,14-10-2023,C0518,47,Male,East,India,Clothing,Jeans,499.65,1.00,0.14,429.70,88.26,PayPal,
O07746,22-10-2023,C0240,21,Female,North,Canada,Furniture,Desk,990.03,3.00,0.23,2286.97,631.54,Debit Card,
O07747,01-06-2023,C0075,63,Male,West,Australia,Office Supplies,Stapler,215.48,5.00,0.22,840.37,112.86,Credit Card,
O07748,05-06-2024,C0630,42,Male,South,UK,Furniture,Desk,940.12,2.00,0.09,1711.02,327.16,Credit Card,
O07749,20-10-2023,C1509,20,Female,East,UK,Clothing,T-Shirt,173.84,2.00,0.12,305.96,60.12,Debit Card,
O07750,19-04-2023,C0867,46,Female,North,India,Furniture,Cabinet,876.54,3.00,0.09,2392.95,280.34,Cash,
O07751,08-01-2024,C0531,26,Male,West,UK,Electronics,Laptop,718.19,5.00,0.15,3052.31,930.63,Debit Card,
O07752,07-06-2024,C0522,40,Male,North,USA,Clothing,Shoes,52.26,5.00,0.02,256.07,88.71,PayPal,
O07753,19-04-2023,C1422,61,Male,South,Canada,Electronics,Laptop,733.66,5.00,0.12,3228.10,567.50,Credit Card,
O07754,21-12-2023,C1897,55,Male,East,USA,Electronics,Laptop,287.70,4.00,0.21,909.13,185.25,PayPal,
O07755,08-01-2024,C0434,33,Female,North,Australia,Clothing,Shoes,733.45,2.00,0.07,1364.22,238.10,PayPal,
O07756,14-03-2023,C0255,58,Male,East,Australia,Electronics,Tablet,933.84,4.00,0.22,2913.58,473.73,Debit Card,
O07757,21-06-2023,C1201,34,Male,North,Australia,Furniture,Chair,18.63,3.00,0.16,46.95,6.69,Cash,
O07758,12-11-2023,C1364,32,Female,South,Australia,Clothing,Shoes,849.34,2.00,0.04,1630.73,419.95,PayPal,
O07759,23-03-2023,C1827,63,Male,West,USA,Office Supplies,Notebook,568.36,5.00,0.12,2500.78,484.20,PayPal,
O07760,05-11-2023,C0145,49,Male,South,UK,Clothing,Jeans,340.15,2.00,0.15,578.25,199.27,Credit Card,
O07761,25-03-2024,C0654,59,Female,West,India,Electronics,Headphones,212.13,5.00,0.29,753.06,249.99,Cash,
O07762,05-06-2023,C1512,20,Female,North,Canada,Clothing,Jeans,270.77,3.00,0.05,771.69,225.88,PayPal,
O07763,11-04-2024,C1494,62,Male,East,India,Electronics,Smartphone,293.87,3.00,0.15,749.37,178.98,PayPal,
O07764,05-08-2023,C0111,19,Female,North,Germany,Furniture,Sofa,200.21,2.00,0.05,380.40,67.41,PayPal,
O07765,04-06-2023,C1196,61,Female,West,Canada,Office Supplies,Stapler,640.74,1.00,0.04,615.11,178.40,Credit Card,
O07766,26-02-2023,C0440,34,Male,South,Australia,Furniture,Sofa,392.11,3.00,0.28,846.96,169.83,Cash,
O07767,30-04-2024,C0661,22,Female,West,Australia,Office Supplies,Pen Set,11.72,1.00,0.15,9.96,1.37,Credit Card,
O07768,11-03-2024,C0336,62,Female,East,UK,Electronics,Headphones,738.15,5.00,0.11,3284.77,884.71,Cash,
O07769,19-03-2024,C0083,18,Male,East,USA,Furniture,Chair,438.72,4.00,0.20,1403.90,275.69,Debit Card,
O07770,06-02-2024,C1830,20,Female,East,Canada,Furniture,Cabinet,875.14,1.00,0.06,822.63,211.60,PayPal,
O07771,02-01-2024,C0427,49,Female,West,UK,Clothing,T-Shirt,471.08,1.00,0.08,433.39,52.37,PayPal,
O07772,22-05-2023,C1165,25,Male,North,UK,Clothing,Shoes,970.02,1.00,0.24,737.22,111.68,Credit Card,
O07773,20-01-2023,C1452,34,Female,North,USA,Office Supplies,Printer Paper,437.04,2.00,0.06,821.64,137.90,PayPal,
O07774,28-05-2024,C1394,34,Male,West,USA,Office Supplies,Printer Paper,704.04,3.00,0.13,1837.54,584.79,Debit Card,
O07775,04-12-2023,C0034,27,Male,North,India,Furniture,Sofa,404.06,3.00,0.05,1151.57,302.53,Debit Card,
O07776,30-10-2023,C1615,61,Female,West,USA,Furniture,Sofa,464.30,1.00,0.24,352.87,61.22,Credit Card,
O07777,21-04-2023,C0384,50,Male,North,India,Furniture,Sofa,130.38,2.00,0.08,239.90,35.25,Credit Card,
O07778,18-02-2024,C0948,48,Male,South,India,Furniture,Chair,578.98,4.00,0.17,1922.21,544.73,PayPal,
O07779,12-06-2023,C0340,32,Male,North,USA,Furniture,Sofa,72.86,5.00,0.07,338.80,74.13,Credit Card,
O07780,26-03-2024,C1260,21,Male,South,USA,Furniture,Chair,285.27,2.00,0.26,422.20,90.98,Debit Card,
O07781,10-04-2023,C0809,43,Male,South,India,Electronics,Laptop,944.12,1.00,0.29,670.33,217.09,Cash,
O07782,13-11-2023,C1855,65,Male,East,UK,Furniture,Sofa,511.65,2.00,0.22,798.17,80.81,Debit Card,
O07783,17-03-2023,C0266,65,Female,South,Canada,Office Supplies,Notebook,88.84,4.00,0.18,291.40,37.13,Credit Card,
O07784,02-06-2023,C0952,52,Female,North,Canada,Furniture,Chair,221.05,2.00,0.23,340.42,83.61,PayPal,
O07785,30-12-2023,C1389,56,Male,East,India,Electronics,Headphones,155.84,5.00,0.09,709.07,218.93,Credit Card,
O07786,01-10-2023,C1285,49,Female,South,UK,Electronics,Laptop,789.66,2.00,0.29,1121.32,200.95,PayPal,
O07787,29-09-2023,C1873,63,Female,South,Germany,Office Supplies,Printer Paper,449.20,1.00,0.04,431.23,91.74,Debit Card,
O07788,06-05-2024,C1094,44,Female,East,USA,Office Supplies,Stapler,994.45,5.00,0.11,4425.30,463.42,Credit Card,
O07789,19-06-2024,C0001,57,Female,North,USA,Furniture,Desk,377.94,1.00,0.20,302.35,97.94,Credit Card,
O07790,11-03-2024,C0332,65,Female,South,Canada,Office Supplies,Printer Paper,82.21,4.00,0.23,253.21,58.54,Debit Card,
O07791,22-06-2023,C0396,36,Male,South,UK,Furniture,Chair,44.96,4.00,0.27,131.28,14.97,Credit Card,
O07792,06-07-2023,C0791,53,Male,North,UK,Furniture,Sofa,136.87,2.00,0.14,235.42,79.10,Debit Card,
O07793,01-03-2024,C1474,27,Male,South,Canada,Furniture,Cabinet,65.60,4.00,0.13,228.29,57.92,Debit Card,
O07794,08-05-2024,C1298,28,Female,South,UK,Office Supplies,Pen Set,908.78,4.00,0.05,3453.36,882.98,Cash,
O07795,18-12-2023,C1641,27,Male,West,Germany,Clothing,Shoes,130.26,2.00,0.21,205.81,37.92,Debit Card,
O07796,26-09-2023,C0949,56,Female,North,UK,Furniture,Sofa,735.13,3.00,0.23,1698.15,352.24,PayPal,
O07797,19-03-2024,C0700,54,Female,South,Germany,Office Supplies,Pen Set,907.21,1.00,0.16,762.06,213.91,PayPal,
O07798,17-02-2024,C0219,62,Male,North,USA,Office Supplies,Printer Paper,484.42,5.00,0.02,2373.66,567.36,Debit Card,
O07799,10-03-2024,C0873,61,Male,West,USA,Electronics,Smartphone,782.95,2.00,0.24,1190.08,185.67,Credit Card,
O07800,22-09-2023,C1317,45,Female,South,UK,Office Supplies,Pen Set,562.30,4.00,0.29,1596.93,251.89,PayPal,
O07801,06-06-2024,C0345,49,Male,West,Canada,Furniture,Desk,238.08,5.00,0.11,1059.46,363.33,Cash,
O07802,22-07-2023,C1615,25,Female,South,India,Electronics,Smartphone,304.80,4.00,0.25,914.40,102.98,Credit Card,
O07803,21-05-2024,C0970,38,Male,East,UK,Furniture,Cabinet,290.80,4.00,0.27,849.14,217.01,PayPal,
O07804,23-11-2023,C0743,32,Male,East,UK,Office Supplies,Stapler,111.13,2.00,0.17,184.48,56.42,PayPal,
O07805,23-02-2024,C0488,34,Female,East,Australia,Furniture,Chair,561.92,5.00,0.04,2697.22,653.45,Cash,
O07806,10-01-2024,C0623,40,Female,East,USA,Clothing,T-Shirt,774.31,5.00,0.23,2981.09,779.38,Credit Card,
O07807,14-10-2023,C1035,21,Female,North,Germany,Office Supplies,Pen Set,886.55,3.00,0.18,2180.91,595.71,Debit Card,
O07808,17-07-2023,C0179,53,Male,North,India,Electronics,Tablet,938.74,5.00,0.26,3473.34,604.56,Credit Card,
O07809,02-06-2024,C1978,62,Female,North,Canada,Clothing,Jeans,998.04,3.00,0.15,2545.00,424.54,Cash,
O07810,11-05-2024,C1160,49,Male,West,Canada,Office Supplies,Pen Set,302.78,5.00,0.06,1423.07,385.77,Credit Card,
O07811,30-04-2023,C1405,58,Female,North,India,Office Supplies,Pen Set,445.92,2.00,0.23,686.72,175.29,PayPal,
O07812,30-09-2023,C1943,58,Male,East,UK,Furniture,Cabinet,148.95,5.00,0.13,647.93,140.34,Credit Card,
O07813,23-03-2024,C0405,64,Female,South,UK,Clothing,Jacket,270.48,1.00,0.08,248.84,31.70,PayPal,
O07814,04-01-2024,C1039,65,Female,South,UK,Electronics,Smartphone,624.03,4.00,0.13,2171.62,348.94,Credit Card,
O07815,02-10-2023,C0771,46,Male,West,Australia,Electronics,Laptop,928.82,3.00,0.10,2507.81,861.55,Cash,
O07816,04-08-2023,C0716,27,Male,North,UK,Furniture,Sofa,713.30,2.00,0.22,1112.75,274.43,Cash,
O07817,23-10-2023,C0706,54,Female,East,India,Electronics,Laptop,308.18,1.00,0.13,268.12,81.93,Cash,
O07818,14-04-2024,C1665,41,Male,North,USA,Furniture,Sofa,581.80,3.00,0.30,1221.78,392.04,Credit Card,
O07819,19-11-2023,C0262,56,Male,West,India,Clothing,T-Shirt,561.30,3.00,0.03,1633.38,562.67,Cash,
O07820,28-04-2024,C0317,36,Male,South,USA,Clothing,Jacket,433.03,5.00,0.20,1732.12,553.77,Cash,
O07821,29-10-2023,C1318,64,Female,West,Canada,Clothing,T-Shirt,569.10,2.00,0.18,933.32,296.24,Cash,
O07822,14-07-2023,C0382,47,Male,North,USA,Furniture,Chair,646.45,5.00,0.16,2715.09,617.10,PayPal,
O07823,23-04-2023,C0834,56,Male,West,Germany,Office Supplies,Notebook,510.08,2.00,0.05,969.15,183.17,Cash,
O07824,04-12-2023,C1138,35,Male,North,Canada,Office Supplies,Printer Paper,255.32,2.00,0.15,434.04,138.55,Credit Card,
O07825,21-09-2023,C1874,25,Female,South,UK,Furniture,Chair,29.32,5.00,0.30,102.62,32.35,Debit Card,
O07826,20-06-2024,C1029,39,Male,West,Australia,Furniture,Desk,777.82,3.00,0.17,1936.77,529.84,Debit Card,
O07827,02-09-2023,C1282,36,Male,South,USA,Office Supplies,Printer Paper,711.44,4.00,0.29,2020.49,429.77,Debit Card,
O07828,10-10-2023,C1759,60,Male,West,UK,Clothing,Jeans,626.83,2.00,0.06,1178.44,363.25,PayPal,
O07829,20-08-2023,C0271,28,Female,North,USA,Clothing,Jeans,215.43,3.00,0.22,504.11,115.81,PayPal,
O07830,26-04-2023,C1737,53,Male,South,USA,Clothing,Jacket,770.43,3.00,0.15,1964.60,439.60,Credit Card,
O07831,15-10-2023,C0028,34,Male,West,Australia,Electronics,Tablet,410.11,2.00,0.15,697.19,121.38,Credit Card,
O07832,09-11-2023,C0745,41,Male,East,UK,Office Supplies,Printer Paper,285.43,1.00,0.12,251.18,63.06,Cash,
O07833,30-05-2024,C1122,50,Male,South,India,Clothing,T-Shirt,577.21,5.00,0.12,2539.72,254.03,PayPal,
O07834,15-02-2024,C1728,48,Female,East,USA,Furniture,Cabinet,975.29,4.00,0.20,3120.93,1017.97,PayPal,
O07835,11-05-2024,C1052,55,Male,South,UK,Electronics,Laptop,484.22,4.00,0.05,1840.04,422.03,Credit Card,
O07836,06-05-2023,C0113,39,Male,West,Australia,Furniture,Sofa,505.76,4.00,0.15,1719.58,342.11,Credit Card,
O07837,22-03-2024,C0152,60,Female,East,Australia,Electronics,Tablet,853.16,2.00,0.15,1450.37,305.33,Credit Card,
O07838,18-09-2023,C0170,38,Male,North,Germany,Electronics,Smartphone,863.38,3.00,0.04,2486.53,287.12,Credit Card,
O07839,17-11-2023,C0920,56,Male,East,Australia,Electronics,Smartphone,73.29,3.00,0.15,186.89,53.12,PayPal,
O07840,31-03-2023,C0554,39,Female,East,Germany,Electronics,Tablet,426.41,1.00,0.14,366.71,79.46,Credit Card,
O07841,03-05-2023,C1038,52,Male,East,UK,Electronics,Tablet,808.28,1.00,0.05,767.87,212.63,Debit Card,
O07842,21-05-2023,C0018,43,Male,East,Australia,Electronics,Headphones,919.53,2.00,0.14,1581.59,441.77,PayPal,
O07843,19-09-2023,C1410,29,Male,East,USA,Furniture,Desk,598.31,1.00,0.21,472.66,133.52,Debit Card,
O07844,24-09-2023,C1981,50,Female,South,Australia,Clothing,Jacket,894.34,4.00,0.22,2790.34,460.37,Cash,
O07845,03-07-2023,C1899,56,Female,East,USA,Furniture,Sofa,722.57,1.00,0.22,563.60,190.70,Credit Card,
O07846,10-02-2024,C1194,46,Male,West,Germany,Clothing,Jacket,13.50,5.00,0.01,66.83,23.02,PayPal,
O07847,21-07-2023,C1049,43,Female,South,Germany,Clothing,T-Shirt,555.43,4.00,0.29,1577.42,551.55,PayPal,
O07848,26-07-2023,C1264,20,Male,North,India,Clothing,T-Shirt,251.81,5.00,0.26,931.70,190.56,PayPal,
O07849,28-02-2024,C0704,44,Female,West,UK,Furniture,Desk,693.51,5.00,0.00,3467.55,1153.39,PayPal,
O07850,08-08-2023,C0960,31,Male,West,Germany,Office Supplies,Stapler,320.57,1.00,0.22,250.04,69.48,PayPal,
O07851,12-02-2024,C0538,43,Male,West,UK,Clothing,T-Shirt,41.17,5.00,0.28,148.21,21.30,Credit Card,
O07852,17-03-2023,C1372,47,Female,East,India,Office Supplies,Stapler,409.17,4.00,0.09,1489.38,348.62,Cash,
O07853,24-07-2023,C1922,59,Male,North,UK,Furniture,Desk,828.85,5.00,0.20,3315.40,801.67,Cash,
O07854,02-02-2024,C0331,43,Female,East,India,Furniture,Cabinet,769.36,4.00,0.08,2831.24,561.39,Debit Card,
O07855,03-05-2023,C1591,54,Female,West,India,Office Supplies,Notebook,707.97,1.00,0.22,552.22,170.20,PayPal,
O07856,04-05-2023,C1312,63,Male,South,UK,Office Supplies,Stapler,181.35,4.00,0.30,507.78,57.17,PayPal,
O07857,11-03-2023,C0779,53,Female,North,Germany,Electronics,Tablet,488.43,2.00,0.25,732.64,116.82,Cash,
O07858,22-03-2023,C1666,56,Male,West,UK,Furniture,Cabinet,23.67,4.00,0.24,71.96,9.22,Cash,
O07859,31-05-2024,C1584,18,Male,North,India,Electronics,Smartphone,649.58,4.00,0.11,2312.50,602.74,Debit Card,
O07860,14-03-2024,C0252,59,Male,West,India,Electronics,Tablet,50.96,5.00,0.16,214.03,56.61,Credit Card,
O07861,10-03-2024,C0393,33,Male,East,Australia,Electronics,Headphones,640.79,4.00,0.18,2101.79,429.76,Debit Card,
O07862,12-01-2023,C1395,46,Male,South,USA,Electronics,Smartphone,967.06,5.00,0.14,4158.36,539.08,Debit Card,
O07863,06-04-2024,C0053,51,Male,West,Australia,Electronics,Tablet,858.80,3.00,0.15,2189.94,755.23,Credit Card,
O07864,26-07-2023,C0632,58,Male,South,Canada,Office Supplies,Printer Paper,659.13,1.00,0.06,619.58,106.52,PayPal,
O07865,21-12-2023,C0290,27,Female,West,Germany,Clothing,T-Shirt,883.81,1.00,0.26,654.02,141.38,PayPal,
O07866,11-04-2023,C0585,28,Male,South,Australia,Clothing,Shoes,940.25,5.00,0.29,3337.89,1053.77,PayPal,
O07867,18-04-2024,C1690,34,Male,West,Canada,Furniture,Chair,922.45,3.00,0.09,2518.29,441.26,Cash,
O07868,22-09-2023,C1599,25,Male,West,USA,Electronics,Tablet,153.56,4.00,0.17,509.82,164.69,Credit Card,
O07869,21-10-2023,C1124,51,Female,North,USA,Office Supplies,Printer Paper,712.47,4.00,0.06,2678.89,829.38,Credit Card,
O07870,02-11-2023,C0809,40,Male,West,Canada,Office Supplies,Pen Set,84.55,4.00,0.14,290.85,37.97,Credit Card,
O07871,27-08-2023,C0058,65,Female,North,UK,Electronics,Smartphone,416.43,2.00,0.26,616.32,86.37,Credit Card,
O07872,22-03-2024,C0872,61,Male,North,India,Office Supplies,Printer Paper,991.49,5.00,0.19,4015.53,1051.36,PayPal,
O07873,06-09-2023,C0202,24,Male,South,Canada,Electronics,Smartphone,408.04,5.00,0.27,1489.35,151.15,Cash,
O07874,14-11-2023,C0251,57,Male,West,Germany,Furniture,Desk,882.06,4.00,0.17,2928.44,614.13,Credit Card,
O07875,19-03-2023,C0216,31,Male,West,Canada,Clothing,Jeans,83.83,4.00,0.05,318.55,38.36,Debit Card,
O07876,29-01-2024,C0302,36,Male,South,Australia,Office Supplies,Notebook,156.75,4.00,0.20,501.60,70.53,Cash,
O07877,24-05-2023,C0627,55,Female,North,Germany,Clothing,Jeans,21.04,1.00,0.19,17.04,2.59,PayPal,
O07878,06-11-2023,C0242,32,Male,East,USA,Furniture,Cabinet,572.31,1.00,0.06,537.97,94.44,Credit Card,
O07879,06-01-2024,C1804,63,Female,East,USA,Clothing,T-Shirt,848.70,3.00,0.09,2316.95,425.06,Debit Card,
O07880,18-05-2024,C0809,21,Male,West,Germany,Office Supplies,Pen Set,221.21,4.00,0.12,778.66,270.76,Cash,
O07881,06-07-2023,C0190,27,Female,North,UK,Office Supplies,Notebook,401.42,1.00,0.07,373.32,120.02,PayPal,
O07882,10-04-2024,C1281,65,Male,East,Germany,Electronics,Laptop,809.30,1.00,0.24,615.07,72.23,Cash,
O07883,27-03-2023,C0925,35,Male,West,Canada,Office Supplies,Notebook,954.88,3.00,0.17,2377.65,672.27,Credit Card,
O07884,18-10-2023,C1349,45,Male,North,USA,Clothing,Shoes,371.01,3.00,0.06,1046.25,313.39,Debit Card,
O07885,12-01-2023,C1353,23,Female,North,USA,Electronics,Headphones,339.04,2.00,0.16,569.59,182.16,Cash,
O07886,13-04-2024,C1367,27,Male,West,India,Clothing,Jacket,104.49,2.00,0.22,163.00,22.98,PayPal,
O07887,17-10-2023,C1247,35,Female,North,Australia,Furniture,Sofa,410.15,4.00,0.09,1492.95,422.95,PayPal,
O07888,22-03-2024,C1219,18,Male,West,Australia,Furniture,Cabinet,924.74,2.00,0.02,1812.49,385.30,Credit Card,
O07889,01-10-2023,C0342,46,Female,West,USA,Electronics,Smartphone,906.09,5.00,0.02,4439.84,573.77,Credit Card,
O07890,30-01-2024,C1029,52,Male,South,Canada,Electronics,Laptop,688.92,5.00,0.11,3065.69,631.10,PayPal,
O07891,11-04-2024,C0321,20,Male,West,Australia,Electronics,Smartphone,759.06,5.00,0.28,2732.62,429.83,Debit Card,
O07892,18-10-2023,C0234,27,Female,East,Canada,Office Supplies,Notebook,970.03,2.00,0.07,1804.26,319.42,PayPal,
O07893,14-07-2023,C0801,51,Male,North,Canada,Office Supplies,Stapler,823.72,4.00,0.09,2998.34,609.44,Credit Card,
O07894,24-09-2023,C1557,49,Male,South,India,Electronics,Smartphone,919.56,1.00,0.24,698.87,175.37,Credit Card,
O07895,28-04-2023,C0835,64,Female,South,Germany,Office Supplies,Printer Paper,290.70,2.00,0.17,482.56,168.73,Cash,
